restaurant_id,order_hour,day_of_week,actual_prep_time_min,observed_prep_time_min,rush_index,reliability_score,for_bias,rf_pred,baseline_error,rf_error
114,4,1,16.2,16.22,0.4919614147909968,0.6185664368684484,0.019999999999999574,16.148000000000014,0.019999999999999574,0.05199999999998539
77,10,5,20.1,22.82,0.4913494809688581,0.2543813243587002,2.719999999999999,20.700699999999994,2.719999999999999,0.6006999999999927
152,4,2,17.61,24.09,0.4931972789115646,0.12550079644736206,6.48,16.34270000000001,6.48,1.267299999999988
30,2,4,23.4,23.56,0.4968152866242038,0.3357720026206595,0.16000000000000014,20.939700000000016,0.16000000000000014,2.4602999999999824
20,13,1,17.71,20.96,0.48991354466858794,0.19873883028002748,3.25,17.448700000000017,3.25,0.2612999999999843
166,16,6,24.07,28.3,0.4980988593155894,0.20016984107727767,4.23,20.865799999999986,4.23,3.2042000000000144
28,10,3,6.89,8.67,0.49354838709677423,0.39762748931376113,1.7800000000000002,7.931700000000002,1.7800000000000002,1.0417000000000023
164,7,5,15.68,16.64,0.49488054607508525,0.6315250476488493,0.9600000000000009,16.580500000000004,0.9600000000000009,0.9005000000000045
12,20,6,27.39,30.13,0.49290780141843976,0.46812494680398337,2.7399999999999984,26.469900000000006,2.7399999999999984,0.9200999999999944
120,22,4,23.23,27.61,0.49374999999999997,0.20501321374229198,4.379999999999999,20.5825,4.379999999999999,2.647500000000001
166,17,4,23.61,28.1,0.4980988593155894,0.20016984107727767,4.490000000000002,20.894550000000002,4.490000000000002,2.715449999999997
113,15,2,27.43,33.15,0.49211356466876977,0.15341559445546452,5.719999999999999,23.30429999999998,5.719999999999999,4.12570000000002
98,13,3,25.01,27.72,0.49132947976878616,0.3113272435471999,2.7099999999999973,24.610799999999998,2.7099999999999973,0.399200000000004
139,11,3,21.2,27.03,0.4931972789115646,0.16984880423408805,5.830000000000002,22.529199999999996,5.830000000000002,1.3291999999999966
165,16,6,19.81,23.39,0.48821548821548816,0.4139319809069212,3.580000000000002,19.91460000000001,3.580000000000002,0.10460000000001202
102,9,3,24.19,29.05,0.4962406015037594,0.16506233483846908,4.859999999999999,20.952800000000003,4.859999999999999,3.237199999999998
68,4,0,9.07,9.07,0.49258160237388726,0.9924985574148874,0.0,11.043299999999995,0.0,1.9732999999999947
82,21,1,28.63,32.88,0.4922600619195047,0.23948645461011422,4.2500000000000036,28.64410000000001,4.2500000000000036,0.014100000000009771
51,17,3,19.47,24.04,0.49632352941176466,0.1842981790955951,4.57,18.9361,4.57,0.5338999999999992
39,14,2,21.69,24.0,0.49117647058823527,0.25537555802483575,2.3099999999999987,20.93004999999998,2.3099999999999987,0.7599500000000212
26,13,1,19.14,20.37,0.4939759036144578,0.2699478937786427,1.2300000000000004,19.731500000000008,1.2300000000000004,0.591500000000007
161,19,2,16.88,24.72,0.9747292418772563,0.15464662523486053,7.84,18.4501,7.84,1.5701
21,14,2,23.52,25.92,0.49342105263157904,0.6339646564704018,2.400000000000002,27.431599999999975,2.400000000000002,3.911599999999975
14,17,3,20.37,21.38,0.4982332155477032,0.6486117432862994,1.009999999999998,21.296300000000006,1.009999999999998,0.9263000000000048
37,7,2,13.87,16.87,0.4982817869415808,0.4053311349271778,3.0000000000000018,17.011800000000004,3.0000000000000018,3.1418000000000053
54,13,2,18.13,22.02,0.495016611295681,0.25178874923938815,3.8900000000000006,21.85674999999999,3.8900000000000006,3.726749999999992
168,0,1,26.83,26.83,0.4967532467532468,0.8842671194114318,0.0,29.210200000000015,0.0,2.3802000000000163
119,10,4,18.85,24.97,0.9748427672955974,0.14550203931992117,6.119999999999997,16.8082,6.119999999999997,2.041800000000002
197,5,0,22.62,26.32,0.9652996845425869,0.2171077237441048,3.6999999999999993,25.976650000000003,3.6999999999999993,3.356650000000002
198,9,2,17.12,21.2,0.49491525423728805,0.1693467523303747,4.079999999999998,15.66990000000001,4.079999999999998,1.4500999999999902
177,2,0,24.56,30.52,0.49523809523809526,0.12066306299293052,5.960000000000001,21.078200000000006,5.960000000000001,3.4817999999999927
144,19,1,14.42,18.99,0.48376623376623373,0.19717166361520044,4.5699999999999985,15.268099999999995,4.5699999999999985,0.8480999999999952
73,23,1,21.43,29.13,0.49549549549549554,0.12903410801588552,7.699999999999999,20.314299999999992,7.699999999999999,1.1157000000000075
188,17,5,14.6,20.17,0.49508196721311465,0.1588866973482358,5.570000000000002,14.415700000000001,5.570000000000002,0.18429999999999858
68,21,5,12.97,12.97,0.49258160237388726,0.9924985574148874,0.0,20.716399999999986,0.0,7.746399999999985
9,12,1,27.26,28.53,0.48805460750853236,0.6967213114754098,1.2699999999999996,25.38889999999999,1.2699999999999996,1.8711000000000126
103,4,1,19.69,25.28,0.49632352941176466,0.20305769401374088,5.59,20.922200000000004,5.59,1.2322000000000024
30,3,3,16.18,18.11,0.4968152866242038,0.3357720026206595,1.9299999999999997,15.541899999999988,1.9299999999999997,0.6381000000000121
52,3,0,15.63,16.95,0.4938271604938272,0.3451274162263393,1.3199999999999985,18.781699999999994,1.3199999999999985,3.151699999999993
175,10,0,30.15,34.75,0.49435028248587565,0.223463687150838,4.600000000000001,26.94300000000002,4.600000000000001,3.2069999999999794
26,21,0,22.3,24.87,0.9879518072289156,0.2699478937786427,2.5700000000000003,25.4186,2.5700000000000003,3.1186000000000007
145,6,4,21.06,21.06,0.49283667621776506,0.7182374065806076,0.0,21.187150000000006,0.0,0.12715000000000742
40,7,5,19.86,22.64,0.49025974025974034,0.21518414468572014,2.780000000000001,20.0168,2.780000000000001,0.1568000000000005
141,2,5,22.29,27.07,0.49504950495049505,0.20128027453309577,4.780000000000001,18.812900000000003,4.780000000000001,3.4770999999999965
84,9,3,24.59,25.83,0.49473684210526325,0.5039088254685882,1.2399999999999984,24.451750000000008,1.2399999999999984,0.1382499999999922
35,7,6,24.72,29.97,0.49473684210526325,0.17736289381563594,5.25,20.371700000000004,5.25,4.348299999999995
91,11,5,16.4,16.4,0.4968553459119497,0.8626591811584281,0.0,16.486000000000015,0.0,0.08600000000001629
151,20,6,18.54,19.81,0.49679487179487186,0.6827671820336304,1.2699999999999996,26.383399999999988,1.2699999999999996,7.843399999999988
52,13,1,35.915,40.03,0.9876543209876544,0.3451274162263393,4.115000000000002,26.002599999999997,4.115000000000002,9.912400000000002
117,19,3,22.64,23.17,0.49358974358974356,0.2502831867954043,0.5300000000000011,21.710499999999996,0.5300000000000011,0.9295000000000044
52,18,4,21.89,21.93,0.4938271604938272,0.3451274162263393,0.03999999999999915,22.919500000000014,0.03999999999999915,1.029500000000013
76,10,4,24.62,25.69,0.4938650306748466,0.33854269180805413,1.0700000000000003,23.059700000000007,1.0700000000000003,1.5602999999999945
123,10,0,12.95,16.24,0.4921875,0.21933061981989582,3.289999999999999,12.959000000000001,3.289999999999999,0.009000000000002117
133,17,1,22.71,23.17,0.496551724137931,0.6016970943687323,0.46000000000000085,20.524300000000007,0.46000000000000085,2.1856999999999935
111,9,2,20.31,25.62,0.4945054945054945,0.2515897471407633,5.310000000000002,21.846699999999984,5.310000000000002,1.5366999999999855
85,10,1,17.46,21.45,0.4982578397212543,0.24163399288775417,3.9899999999999984,18.876799999999992,3.9899999999999984,1.4167999999999914
74,14,5,18.77,23.66,0.49358974358974356,0.20936360682958524,4.890000000000001,19.76289999999998,4.890000000000001,0.992899999999981
42,5,4,21.37,24.64,0.4981818181818181,0.297951582867784,3.2699999999999996,20.983700000000013,3.2699999999999996,0.3862999999999879
76,2,2,10.77,13.17,0.4938650306748466,0.33854269180805413,2.4000000000000004,19.89079999999999,2.4000000000000004,9.120799999999992
30,11,4,15.2,18.32,0.4968152866242038,0.3357720026206595,3.120000000000001,17.180699999999998,3.120000000000001,1.9806999999999988
67,0,3,22.98,28.1,0.4945054945054945,0.2151951700639608,5.120000000000001,20.98305,5.120000000000001,1.9969500000000018
129,12,1,10.67,11.38,0.4884488448844884,0.4456131194925631,0.7100000000000009,21.819700000000008,0.7100000000000009,11.149700000000008
169,5,0,19.37,20.34,0.4967741935483871,0.4236669101533966,0.9699999999999989,19.27379999999999,0.9699999999999989,0.09620000000001028
159,23,4,29.22,34.11,0.4925925925925925,0.1711050534703292,4.890000000000001,21.7856,4.890000000000001,7.4344
158,1,0,17.92,18.62,0.4901408450704226,0.8507152309534312,0.6999999999999993,18.91899999999998,0.6999999999999993,0.9989999999999775
36,20,0,31.9,33.76,0.49363057324840764,0.5070823904115329,1.8599999999999994,30.73415,1.8599999999999994,1.165849999999999
36,4,2,7.64,9.93,0.49363057324840764,0.5070823904115329,2.29,16.51370000000001,2.29,8.87370000000001
1,17,1,19.77,23.93,0.4919093851132686,0.21769500415677467,4.16,19.557300000000012,4.16,0.21269999999998745
129,6,2,14.91,16.76,0.4884488448844884,0.4456131194925631,1.8500000000000014,15.616299999999997,1.8500000000000014,0.706299999999997
117,4,1,8.13,11.16,0.49358974358974356,0.2502831867954043,3.0299999999999994,10.360999999999997,3.0299999999999994,2.2309999999999963
23,6,5,20.47,23.62,0.4947735191637631,0.23153740839172104,3.150000000000002,19.162999999999997,3.150000000000002,1.3070000000000022
167,17,3,18.16,19.24,0.4957507082152975,0.5795118417610722,1.0799999999999983,19.771199999999997,1.0799999999999983,1.6111999999999966
168,18,6,11.36,11.43,0.4967532467532468,0.8842671194114318,0.07000000000000028,17.35415000000001,0.07000000000000028,5.994150000000012
156,18,4,21.87,22.45,0.49230769230769234,0.23446658851113714,0.5799999999999983,19.618300000000005,0.5799999999999983,2.251699999999996
125,22,3,21.99,25.46,0.49853372434017595,0.2594503848831996,3.4700000000000024,20.6943,3.4700000000000024,1.2957
179,0,5,21.7,26.94,0.49211356466876977,0.13787131251210646,5.240000000000002,18.606900000000017,5.240000000000002,3.093099999999982
96,15,6,5.49,7.02,0.49180327868852464,0.3906698839480639,1.5299999999999994,10.123100000000004,1.5299999999999994,4.633100000000004
116,5,6,25.93,29.96,0.5,0.20543586946641215,4.030000000000001,26.683299999999996,4.030000000000001,0.7532999999999959
133,13,2,8.17,9.2,0.496551724137931,0.6016970943687323,1.0299999999999994,21.295099999999994,1.0299999999999994,13.125099999999994
46,8,1,27.01,33.48,0.5,0.14295118969246684,6.469999999999995,20.828200000000002,6.469999999999995,6.181799999999999
68,7,2,13.86,13.86,0.49258160237388726,0.9924985574148874,0.0,14.688999999999986,0.0,0.8289999999999864
11,8,3,13.54,15.18,0.49504950495049505,0.25580459829394836,1.6400000000000006,13.828800000000003,1.6400000000000006,0.2888000000000037
147,2,4,5.0,5.469999999999999,0.48854961832061067,0.40306328093510685,0.46999999999999886,8.347299999999999,0.46999999999999886,3.347299999999999
39,2,6,10.64,12.99,0.49117647058823527,0.25537555802483575,2.3499999999999996,11.9441,2.3499999999999996,1.3041
2,13,4,18.49,20.05,0.4928571428571428,0.47999301828337043,1.5600000000000023,20.999049999999997,1.5600000000000023,2.5090499999999984
81,12,1,19.82,21.68,0.49291784702549574,0.26726057906458794,1.8599999999999994,20.46410000000001,1.8599999999999994,0.6441000000000088
157,7,3,24.76,30.17,0.4922600619195047,0.2221437735166737,5.41,24.540300000000006,5.41,0.219699999999996
163,15,1,17.71,21.57,0.4932432432432432,0.30165912518853694,3.8599999999999994,18.650699999999993,3.8599999999999994,0.9406999999999925
128,11,0,25.73,32.02,0.49671052631578944,0.13995946359239658,6.290000000000003,23.991299999999992,6.290000000000003,1.7387000000000086
15,2,6,13.74,15.54,0.493006993006993,0.29107138525723436,1.799999999999999,14.192699999999986,1.799999999999999,0.4526999999999859
30,4,1,19.7,22.33,0.4968152866242038,0.3357720026206595,2.629999999999999,20.29359999999998,2.629999999999999,0.5935999999999808
77,11,1,17.4,19.27,0.4913494809688581,0.2543813243587002,1.870000000000001,14.596700000000006,1.870000000000001,2.803299999999993
97,6,0,18.98,20.46,0.49180327868852464,0.250639653281813,1.4800000000000004,17.182299999999994,1.4800000000000004,1.797700000000006
44,23,5,12.56,15.94,0.4938650306748466,0.16527505073944057,3.379999999999999,10.173,3.379999999999999,2.3870000000000005
70,23,4,19.23,24.5,0.4888888888888889,0.17448200654307525,5.27,17.025500000000008,5.27,2.2044999999999924
151,21,1,31.67,31.94,0.49679487179487186,0.6827671820336304,0.2699999999999996,27.675600000000003,0.2699999999999996,3.994399999999999
98,23,2,16.46,19.1,0.49132947976878616,0.3113272435471999,2.6400000000000006,19.396399999999996,2.6400000000000006,2.9363999999999955
161,13,1,16.34,21.59,0.48736462093862815,0.15464662523486053,5.25,16.78900000000001,5.25,0.4490000000000087
119,16,1,33.11,38.71,0.4874213836477987,0.14550203931992117,5.600000000000001,26.839850000000016,5.600000000000001,6.270149999999983
96,14,2,17.33,19.01,0.49180327868852464,0.3906698839480639,1.6800000000000033,26.09210000000001,1.6800000000000033,8.76210000000001
4,17,2,20.9,24.97,0.49606299212598426,0.22862685326312876,4.07,19.763999999999992,4.07,1.1360000000000063
154,18,0,17.39,22.19,0.4948096885813149,0.15471441736568434,4.800000000000001,16.820000000000007,4.800000000000001,0.5699999999999932
113,10,2,12.35,16.58,0.49211356466876977,0.15341559445546452,4.229999999999999,11.4938,4.229999999999999,0.8561999999999994
84,6,6,15.34,15.34,0.49473684210526325,0.5039088254685882,0.0,16.8702,0.0,1.5302000000000007
110,7,0,24.19,28.15,0.48880597014925364,0.21006768847739826,3.9599999999999973,23.486800000000002,3.9599999999999973,0.7031999999999989
186,0,2,13.55,15.15,0.4927953890489914,0.356940050296098,1.5999999999999996,16.0126,1.5999999999999996,2.4625999999999983
114,21,2,14.1,14.1,0.4919614147909968,0.6185664368684484,0.0,22.30874999999999,0.0,8.20874999999999
67,11,4,22.13,26.54,0.4945054945054945,0.2151951700639608,4.41,19.6268,4.41,2.5031999999999996
180,22,1,15.93,17.39,0.49668874172185423,0.30136132183310815,1.4600000000000009,19.3806,1.4600000000000009,3.4506000000000014
111,5,5,31.82,34.3,0.4945054945054945,0.2515897471407633,2.479999999999997,26.594699999999992,2.479999999999997,5.225300000000008
120,15,2,16.37,20.86,0.49374999999999997,0.20501321374229198,4.489999999999998,15.529700000000007,4.489999999999998,0.8402999999999938
59,18,2,15.02,22.53,0.48948948948948945,0.12804865849022629,7.510000000000002,14.626199999999999,7.510000000000002,0.3938000000000006
195,4,5,10.41,14.93,0.494949494949495,0.16977214053204626,4.52,10.690999999999999,4.52,0.2809999999999988
133,9,3,14.0,16.08,0.496551724137931,0.6016970943687323,2.0799999999999983,15.150500000000008,2.0799999999999983,1.150500000000008
68,7,4,22.11,22.11,0.49258160237388726,0.9924985574148874,0.0,26.959400000000002,0.0,4.849400000000003
51,8,0,27.0,30.92,0.49632352941176466,0.1842981790955951,3.9200000000000017,22.924399999999977,3.9200000000000017,4.075600000000023
177,5,2,28.74,35.11,0.49523809523809526,0.12066306299293052,6.370000000000001,25.829700000000006,6.370000000000001,2.9102999999999923
163,0,2,24.87,26.37,0.4932432432432432,0.30165912518853694,1.5,25.22610000000001,1.5,0.3561000000000085
63,0,0,11.27,15.71,0.48916408668730643,0.1864072999503916,4.440000000000001,11.763600000000006,4.440000000000001,0.49360000000000603
143,14,6,17.5,17.5,0.4966442953020134,0.8396893149534671,0.0,21.722399999999993,0.0,4.222399999999993
34,4,1,20.54,23.26,0.4954128440366972,0.25966532025389494,2.7200000000000024,23.083950000000005,2.7200000000000024,2.543950000000006
130,15,4,14.1,15.52,0.49846153846153846,0.3362368276786258,1.42,17.069399999999995,1.42,2.969399999999995
162,16,4,22.18,24.27,0.4969512195121951,0.2691948715429582,2.09,21.984899999999996,2.09,0.1951000000000036
42,1,3,26.6,30.34,0.4981818181818181,0.297951582867784,3.7399999999999984,23.755400000000005,3.7399999999999984,2.8445999999999962
36,19,2,32.88,34.55,0.9872611464968153,0.5070823904115329,1.6699999999999946,24.775450000000006,1.6699999999999946,8.104549999999996
199,5,2,16.85,19.51,0.9909365558912385,0.18977241686674237,2.66,16.62,2.66,0.23000000000000043
125,16,2,18.3,20.82,0.49853372434017595,0.2594503848831996,2.5199999999999996,20.474699999999995,2.5199999999999996,2.1746999999999943
28,21,2,25.97,28.32,0.49354838709677423,0.39762748931376113,2.3500000000000014,25.39994999999999,2.3500000000000014,0.570050000000009
196,20,6,25.73,30.33,0.4928571428571428,0.1418911145483133,4.599999999999998,21.25249999999999,4.599999999999998,4.47750000000001
193,3,0,15.43,24.48,0.49635036496350365,0.09801559943184177,9.05,16.00709999999999,9.05,0.5770999999999908
39,10,3,11.21,14.13,0.49117647058823527,0.25537555802483575,2.92,11.63539999999999,2.92,0.4253999999999891
22,21,1,12.56,13.02,0.49612403100775193,0.5075891977133845,0.4599999999999991,24.292800000000007,0.4599999999999991,11.732800000000006
142,9,0,21.94,22.31,0.4944649446494465,0.38990739699321414,0.36999999999999744,21.763650000000013,0.36999999999999744,0.17634999999998868
164,3,3,16.04,16.04,0.49488054607508525,0.6315250476488493,0.0,16.8185,0.0,0.7785000000000011
22,4,2,17.23,19.48,0.49612403100775193,0.5075891977133845,2.25,19.30950000000001,2.25,2.07950000000001
80,20,5,28.01,32.27,0.49857549857549854,0.20013193883374963,4.260000000000002,26.63315,4.260000000000002,1.376850000000001
60,5,2,10.67,12.26,0.4985250737463126,0.24016323877282,1.5899999999999999,11.086900000000004,1.5899999999999999,0.4169000000000036
75,22,2,9.6,10.52,0.49511400651465803,0.376528658893512,0.9199999999999999,20.331500000000002,0.9199999999999999,10.731500000000002
175,18,0,17.19,21.59,0.49435028248587565,0.223463687150838,4.399999999999999,17.48645,4.399999999999999,0.2964500000000001
86,23,4,8.75,13.27,0.49438202247191015,0.22997757718622433,4.52,11.08410000000001,4.52,2.33410000000001
12,21,0,26.41,28.6,0.49290780141843976,0.46812494680398337,2.1900000000000013,27.117150000000002,2.1900000000000013,0.7071500000000022
